fighter_id,fighter_name,fighter_stance,height_cms,reach_cms,weight_lbs
1458,Jonathan Wilson,Southpaw,187.96,190.5,205
1459,Scott Holtzman,Orthodox,175.26,175.26,155
1460,Misha Cirkunov,Orthodox,190.5,195.58,205
1461,Daniel Jolly,Orthodox,185.42,190.5,205
1462,Joaquim Silva,,172.72,175.26,155
1463,Nazareno Malegarie,,172.72,177.8,155
1464,Teruto Ishihara,Southpaw,170.18,175.26,135
1465,Yusuke Kasuya,Southpaw,170.18,170.18,155
1466,Roger Zapata,Southpaw,180.34,187.96,170
1467,Sage Northcutt,Orthodox,182.88,180.34,170
1468,Bruno Korea,,167.64,165.1,135
1469,Matheus Nicolau,,167.64,167.64,125
1470,Anton Zafir,Orthodox,180.34,182.88,170
1471,Erick Montano,Orthodox,182.88,185.42,170
1472,Horacio Gutierrez,,177.8,175.26,145
1473,Vernon Ramos,Orthodox,167.64,182.88,170
1474,Cesar Arzamendia,,180.34,180.34,155
1475,Enrique Marin,,177.8,187.96,170
1476,Enrique Barzola,,170.18,177.8,145
1477,Alvaro Herrera,,182.88,187.96,155
1478,Polo Reyes,,180.34,180.34,155
1479,Dong Hyun Ma,Orthodox,180.34,177.8,155
1480,Danny Roberts,Southpaw,185.42,187.96,170
1481,Nathan Coy,Southpaw,177.8,175.26,170
1482,Artem Lobov,Southpaw,175.26,165.1,145
1483,Julian Erosa,Southpaw,185.42,187.96,145
1484,Chris Gruetzemacher,Orthodox,172.72,172.72,155
1485,Ryan Hall,,177.8,180.34,155
1486,Jason Knight,Orthodox,177.8,180.34,145
1487,Marcin Wrzosek,,175.26,,155
1488,Abner Lloveras,,180.34,180.34,155
1489,Jocelyn Jones-Lybarger,Orthodox,170.18,162.56,115
1490,Francis Ngannou,Orthodox,193.04,210.82,250
1491,Karolina Kowalkiewicz,Orthodox,160.02,162.56,115
1492,Valentina Shevchenko,Southpaw,165.1,167.64,125
1493,Luis Henrique,Orthodox,187.96,187.96,243
1494,Justine Kish,Orthodox,165.1,162.56,125
1495,Alex Morono,Orthodox,180.34,182.88,170
1496,Mehdi Baghdad,Orthodox,185.42,190.5,155
1497,Luke Sanders,Southpaw,167.64,170.18,135
1498,Kyle Bochniak,Orthodox,170.18,177.8,145
1499,Joey Gomez,Orthodox,177.8,180.34,155
1500,Elvis Mutapcic,Orthodox,182.88,182.88,185
1501,Randy Brown,Orthodox,190.5,198.12,170
1502,Felipe Olivieri,Orthodox,175.26,182.88,155
1503,Mickey Gall,Switch,187.96,187.96,170
1504,Alex Nicholson,Orthodox,193.04,205.74,185
1505,Damian Grabowski,Orthodox,185.42,190.5,241
1506,Mike Jackson,Orthodox,187.96,,170
1507,Augusto Mendes,Orthodox,167.64,165.1,135
1508,Leonardo Augusto Leleco,Orthodox,182.88,185.42,185
1509,Kelly Faszholz,Orthodox,172.72,170.18,135
1510,David Teymur,Southpaw,175.26,185.42,155
1511,Jarjis Danho,Orthodox,190.5,187.96,265
1512,Thibault Gouti,Orthodox,177.8,182.88,155
1513,Martin Svensson,,185.42,182.88,155
1514,Damien Brown,Orthodox,177.8,172.72,155
1515,Filip Pejic,Orthodox,172.72,177.8,135
1516,Alessio Di Chirico,Orthodox,182.88,187.96,185
1517,Curtis Blaydes,Orthodox,193.04,203.2,265
1518,Marcin Tybura,Orthodox,190.5,198.12,249
1519,Cristina Stanciu,Orthodox,160.02,162.56,115
1520,Damir Hadzovic,Orthodox,175.26,177.8,155
1521,Cyril Asker,Orthodox,182.88,187.96,247
1522,Bojan Velickovic,Southpaw,182.88,193.04,170
1523,Darrell Horcher,Southpaw,177.8,177.8,155
1524,Cody East,Orthodox,190.5,187.96,245
1525,Anna Elmose,Orthodox,160.02,165.1,115
1526,Josh Emmett,Orthodox,167.64,177.8,145
1527,Cris Cyborg,Orthodox,172.72,172.72,145
1528,Luan Chagas,Orthodox,182.88,190.5,170
1529,Jordan Rinaldi,Orthodox,177.8,182.88,145
1530,Alberto Uda,Orthodox,190.5,195.58,185
1531,Adam Milstead,Orthodox,190.5,193.04,205
1532,Henrique da Silva,Orthodox,190.5,193.04,205
1533,Ion Cutelaba,Southpaw,185.42,190.5,205
1534,Jonathan Meunier,Switch,190.5,190.5,170
1535,Belal Muhammad,Orthodox,180.34,182.88,170
1536,Andrew Sanchez,Orthodox,185.42,187.96,185
1537,Tatiana Suarez,,165.1,167.64,115
1538,Cory Hendricks,,190.5,,205
1539,Khalil Rountree Jr.,Southpaw,185.42,193.04,205
1540,Amanda Cooper,Switch,160.02,162.56,115
1541,Will Brooks,Orthodox,177.8,182.88,155
1542,Josh Stansbury,,187.96,187.96,205
1543,Eric Spicely,Orthodox,185.42,185.42,185
1544,Devin Clark,Orthodox,182.88,190.5,205
1545,Lando Vannata,Orthodox,175.26,180.34,155
1546,Katlyn Chookagian,Orthodox,175.26,172.72,125
1547,Matthew Lopez,Southpaw,170.18,175.26,135
1548,Bojan Mihajlovic,Orthodox,180.34,185.42,205
1549,JC Cottrell,Orthodox,175.26,180.34,155
1550,Dmitrii Smoliakov,Switch,187.96,187.96,253
1551,Hector Sandoval,Orthodox,157.48,162.56,125
1552,Chase Sherman,Orthodox,193.04,198.12,250
1553,Joe Gigliotti,Orthodox,180.34,175.26,185
1554,Danielle Taylor,Orthodox,152.4,152.4,115
1555,Jason Novelli,Orthodox,182.88,190.5,155
1556,Justin Ledet,Orthodox,193.04,203.2,205
1557,Mike Perry,Orthodox,177.8,180.34,170
1558,Sabah Homasi,Orthodox,182.88,182.88,170
1559,Chris Avila,Orthodox,177.8,182.88,145
1560,Max Griffin,Orthodox,180.34,193.04,170
1561,Marvin Vettori,Southpaw,182.88,187.96,185
1562,Jeremy Kennedy,Orthodox,180.34,180.34,145
1563,Felipe Silva,Orthodox,182.88,195.58,155
1564,Alessandro Ricci,Orthodox,180.34,175.26,155
1565,Jessin Ayari,Orthodox,182.88,185.42,155
1566,Jimmy Wallhead,Orthodox,177.8,185.42,170
1567,Veronica Macedo,Southpaw,162.56,162.56,125
1568,Christian Colombo,Orthodox,195.58,203.2,265
1569,Jack Hermansson,Orthodox,185.42,195.58,185
1570,CM Punk,Orthodox,185.42,185.42,170
1571,Michael McBride,Orthodox,185.42,190.5,155
1572,Jason Gonzalez,Southpaw,187.96,187.96,155
1573,Rick Glenn,Southpaw,182.88,177.8,145
1574,Albert Morales,Orthodox,175.26,182.88,135
1575,Lina Lansberg,Orthodox,170.18,165.1,135
1576,Gregor Gillespie,Orthodox,170.18,180.34,155
1577,Zak Ottow,Orthodox,180.34,182.88,170
1578,Brandon Moreno,Orthodox,170.18,177.8,125
1579,Joachim Christensen,Orthodox,190.5,193.04,205
1580,Ketlen Vieira,Orthodox,172.72,172.72,135
1581,Marc Diakiese,Orthodox,177.8,185.42,155
1582,Martin Bravo,Southpaw,172.72,180.34,145
1583,Alexa Grasso,Orthodox,165.1,167.64,115
1584,Marcin Held,Orthodox,175.26,180.34,155
1585,Claudio Puelles,Southpaw,180.34,182.88,155
1586,Brett Johns,Orthodox,170.18,180.34,135
1587,Charlie Ward,Orthodox,180.34,185.42,170
1588,Gadzhimurad Antigulov,Orthodox,180.34,177.8,205
1589,Darren Stewart,Orthodox,182.88,187.96,185
1590,Alexander Volkov,Orthodox,200.66,203.2,250
1591,Jack Marshman,Orthodox,182.88,185.42,185
1592,Mark Godbeer,Orthodox,193.04,195.58,240
1593,Kwan Ho Kwak,Switch,165.1,177.8,135
1594,Abdul Razak Alhassan,Orthodox,177.8,185.42,170
1595,Alexander Volkanovski,Orthodox,167.64,180.34,145
1596,Tyson Pedro,Orthodox,190.5,200.66,205
1597,Jenel Lausa,Orthodox,165.1,172.72,125
1598,Matt Schnell,Orthodox,172.72,177.8,135
1599,Jamie Moyle,Orthodox,154.94,165.1,115
1600,Saparbeg Safarov,Orthodox,185.42,198.12,205
1601,Ashley Yoder,Southpaw,170.18,175.26,115
1602,Brian Camozzi,Orthodox,187.96,198.12,170
1603,Gerald Meerschaert,Southpaw,185.42,195.58,185
1604,Shane Burgos,Orthodox,180.34,190.5,145
1605,Ryan Janes,Orthodox,190.5,193.04,185
1606,JJ Aldrich,Southpaw,165.1,170.18,125
1607,Emil Meek,Switch,180.34,187.96,170
1608,Viviane Pereira,Orthodox,154.94,160.02,115
1609,Paul Craig,Orthodox,190.5,193.04,205
1610,Irene Aldana,Orthodox,175.26,172.72,135
1611,Niko Price,Orthodox,182.88,193.04,170
1612,Devin Powell,Orthodox,182.88,185.42,155
1613,Drakkar Klose,Orthodox,175.26,177.8,155
1614,Bobby Nash,Orthodox,182.88,187.96,170
1615,Alexandre Pantoja,Orthodox,165.1,170.18,125
1616,Jordan Johnson,Orthodox,187.96,200.66,205
1617,Jeremy Kimball,Switch,182.88,182.88,205
1618,Eric Shelton,Orthodox,167.64,172.72,125
1619,Ricardo Ramos,Orthodox,175.26,182.88,135
1620,Volkan Oezdemir,Orthodox,187.96,190.5,205
1621,Marcel Fortuna,Orthodox,185.42,187.96,205
1622,Aiemann Zahabi,Orthodox,172.72,172.72,135
1623,Gavin Tucker,Southpaw,167.64,167.64,145
1624,Gina Mazany,Southpaw,167.64,172.72,135
1625,Cynthia Calvillo,Orthodox,162.56,162.56,115
1626,Daniel Spitz,Orthodox,200.66,208.28,245
1627,Andre Soukhamthath,Orthodox,175.26,177.8,135
1628,Davi Ramos,Orthodox,167.64,177.8,155
1629,Paulo Costa,,185.42,182.88,185
1630,Lucie Pudilova,Orthodox,172.72,170.18,125
1631,Pearl Gonzalez,Orthodox,162.56,172.72,115
1632,Desmond Green,Southpaw,177.8,185.42,155
1633,Magomed Bibulatov,Orthodox,165.1,165.1,125
1634,Tom Duquesnoy,Orthodox,170.18,172.72,135
1635,Cindy Dandois,Orthodox,170.18,172.72,135
1636,Rashad Coulter,Orthodox,180.34,193.04,205
1637,Oliver Enkamp,Switch,182.88,195.58,170
1638,Marlon Moraes,Orthodox,167.64,170.18,135
1639,Brian Kelleher,Switch,167.64,167.64,135
1640,Luke Jumeau,Orthodox,180.34,182.88,170
1641,Ashkan Mokhtarian,Southpaw,167.64,170.18,125
1642,Chanmi Jeon,Orthodox,165.1,170.18,115
1643,Naoki Inoue,Orthodox,175.26,180.34,125
1644,Ji Yeon Kim,Orthodox,170.18,182.88,125
1645,Rolando Dy,Orthodox,172.72,175.26,145
1646,Carls John De Tomas,Southpaw,165.1,180.34,125
1647,Jared Gordon,Orthodox,175.26,172.72,155
1648,Michel Quinones,Orthodox,177.8,185.42,155
1649,Justin Gaethje,Orthodox,180.34,177.8,155
1650,Nick Roehrick,Orthodox,187.96,190.5,205
1651,Tom Gallicchio,Southpaw,177.8,185.42,170
1652,Cody Stamann,Orthodox,167.64,162.56,135
1653,Trevin Giles,Orthodox,182.88,187.96,185
1654,Terrion Ware,Orthodox,172.72,180.34,135
1655,James Bochnovic,Orthodox,193.04,205.74,205
1656,James Mulheron,Orthodox,177.8,185.42,243
1657,Danny Henry,Orthodox,182.88,185.42,145
1658,Justin Willis,Southpaw,185.42,198.12,264
1659,Galore Bofando,Switch,180.34,182.88,170
1660,Daniel Teymur,Orthodox,165.1,175.26,145
1661,Amanda Lemos,Southpaw,162.56,165.1,135
1662,Eryk Anders,Southpaw,185.42,190.5,185
1663,Junior Albini,Orthodox,190.5,187.96,264
1664,Tonya Evinger,Orthodox,170.18,177.8,135
1665,Calvin Kattar,Orthodox,180.34,182.88,145
1666,Jarred Brooks,Switch,160.02,157.48,125
1667,Joseph Morales,Switch,167.64,175.26,125
1668,Humberto Bandenay,Southpaw,180.34,,145
1669,Roberto Sanchez,Orthodox,167.64,167.64,125
1670,Mike Santiago,Orthodox,177.8,175.26,145
1671,Rob Wilkinson,Orthodox,190.5,203.2,185
1672,Talita Bernardo,Orthodox,162.56,172.72,135
1673,Mads Burnell,Orthodox,172.72,175.26,145
1674,Aleksandar Rakic,Orthodox,193.04,198.12,205
1675,Zabit Magomedsharipov,Orthodox,185.42,185.42,145
1676,Abdul-Kerim Edilov,Orthodox,187.96,198.12,205
1677,Arjan Bhullar,Orthodox,185.42,190.5,245
1678,Alex Reyes,Orthodox,180.34,185.42,170
1679,Zu Anyanwu,Orthodox,185.42,195.58,251
1680,Gokhan Saki,Orthodox,182.88,185.42,205
1681,Syuri Kondo,Orthodox,162.56,167.64,115
1682,Daichi Abe,Orthodox,180.34,180.34,170
1683,Mara Romero Borella,Orthodox,167.64,175.26,125
1684,Kalindra Faria,Switch,170.18,,125
1685,Poliana Botelho,Orthodox,172.72,170.18,115
1686,Oskar Piechota,Southpaw,182.88,193.04,185
1687,Salim Touahri,Orthodox,177.8,182.88,170
1688,Jodie Esquibel,Orthodox,154.94,162.56,115
1689,Nasrat Haqparast,Southpaw,177.8,182.88,155
1690,Ramazan Emeev,Southpaw,177.8,193.04,170
1691,Aspen Ladd,Orthodox,167.64,167.64,135
1692,Deiveson Figueiredo,Orthodox,165.1,172.72,125
1693,Marcelo Golm,Orthodox,190.5,190.5,249
1694,Karl Roberson,Southpaw,185.42,187.96,205
1695,Jessica-Rose Clark,Orthodox,165.1,162.56,125
1696,Shane Young,Orthodox,172.72,182.88,145
1697,Tai Tuivasa,Southpaw,187.96,190.5,264
1698,Frank Camacho,Orthodox,177.8,185.42,170
1699,Nadia Kassem,Southpaw,165.1,167.64,125
1700,Adam Wieczorek,Orthodox,195.58,205.74,250
1701,Wang Guan,Orthodox,175.26,180.34,145
1702,Muslim Salikhov,Orthodox,180.34,177.8,170
1703,Song Kenan,Orthodox,182.88,180.34,170
1704,Song Yadong,Orthodox,172.72,170.18,135
1705,Wu Yanan,Orthodox,172.72,167.64,125
1706,Wuliji Buren,Orthodox,175.26,175.26,135
1707,Sheymon Moraes,Orthodox,172.72,182.88,145
1708,Yan Xiaonan,Orthodox,165.1,160.02,115
1709,Bharat Kandare,Orthodox,170.18,182.88,135
1710,Hu Yaozong,Orthodox,190.5,182.88,205
1711,Nicco Montano,Southpaw,165.1,165.1,125
1712,Sean O'Malley,Switch,180.34,182.88,135
1713,Barb Honchak,,162.56,165.1,125
1714,DeAnna Bennett,,162.56,172.72,125
1715,Christina Marks,Orthodox,170.18,175.26,125
1716,Karine Gevorgyan,,162.56,160.02,125
1717,Ariel Beck,,167.64,167.64,125
1718,Gillian Robertson,,165.1,160.02,125
1719,Melinda Fabian,,167.64,167.64,125
1720,Montana De La Rosa,,170.18,172.72,125
1721,Rachael Ostovich,Orthodox,160.02,157.48,125
1722,Shana Dobson,,167.64,175.26,125
1723,Emily Whitmire,,165.1,160.02,115
1724,Dominick Reyes,Southpaw,193.04,195.58,205
1725,Allen Crowder,Orthodox,190.5,193.04,245
1726,Markus Perez,Orthodox,185.42,185.42,185
1727,Benito Lopez,Switch,177.8,185.42,135
1728,Alex Perez,Orthodox,167.64,165.1,135
1729,Merab Dvalishvili,Orthodox,167.64,172.72,135
1730,Julian Marquez,Orthodox,187.96,190.5,185
1731,Michal Oleksiejczuk,Southpaw,182.88,187.96,205
1732,Mark De La Rosa,Orthodox,167.64,165.1,135
1733,Matt Frevola,Orthodox,175.26,180.34,155
1734,Dan Ige,Orthodox,170.18,180.34,145
1735,Matt Bessette,Orthodox,177.8,177.8,145
1736,Brandon Davis,Orthodox,177.8,182.88,135
1737,Julio Arce,Southpaw,170.18,177.8,145
1738,Austin Arnett,Orthodox,182.88,182.88,145
1739,Cory Sandhagen,Switch,180.34,177.8,135
1740,Maia Stevenson,Orthodox,162.56,157.48,115
1741,Priscila Cachoeira,Orthodox,170.18,165.1,125
1742,Polyana Viana,Orthodox,165.1,170.18,115
1743,Israel Adesanya,Switch,193.04,203.2,185
1744,Steven Peterson,Orthodox,177.8,177.8,145
1745,Geoff Neal,Southpaw,180.34,190.5,170
1746,Curtis Millender,Orthodox,187.96,193.04,170
1747,Tim Williams,Orthodox,187.96,193.04,185
1748,Marcin Prachnio,Orthodox,190.5,187.96,205
1749,Manny Bermudez,Orthodox,177.8,180.34,135
1750,Yana Kunitskaya,Orthodox,167.64,172.72,135
1751,Mackenzie Dern,Orthodox,162.56,160.02,115
1752,Alexander Hernandez,Orthodox,175.26,182.88,155
1753,John Phillips,Southpaw,180.34,190.5,185
1754,Charles Byrd,Orthodox,177.8,185.42,185
1755,Hakeem Dawodu,Orthodox,172.72,185.42,145
1756,Magomed Ankalaev,Orthodox,190.5,190.5,205
1757,Dmitry Sosnovskiy,Orthodox,190.5,195.58,240
1758,Mike Rodriguez,Southpaw,193.04,208.28,205
1759,Ricky Rainey,Switch,185.42,195.58,170
1760,Dan Moret,Southpaw,182.88,185.42,155
1761,Lauren Mueller,Orthodox,165.1,170.18,125
1762,Ricky Simon,Orthodox,167.64,175.26,135
1763,Andrea Lee,Orthodox,167.64,175.26,125
1764,Craig White,Orthodox,187.96,193.04,170
1765,Carlo Pedersoli,Southpaw,180.34,190.5,170
1766,Molly McCann,Orthodox,162.56,157.48,125
1767,Sijara Eubanks,,162.56,170.18,135
1768,Chance Rencountre,Southpaw,187.96,190.5,170
1769,Nathaniel Wood,Orthodox,167.64,175.26,135
1770,Jose Torres,Orthodox,162.56,165.1,125
1771,Megan Anderson,Orthodox,182.88,182.88,145
1772,Petr Yan,Switch,170.18,170.18,135
1773,Hector Aldana,Orthodox,180.34,182.88,170
1774,Michael Trizano,Orthodox,180.34,180.34,155
1775,Jay Cucciniello,Orthodox,170.18,,155
1776,Luis Pena,Southpaw,190.5,190.5,155
1777,John Gunther,Orthodox,175.26,182.88,155
1778,Tyler Diamond,Orthodox,170.18,175.26,145
1779,Joe Giannetti,Southpaw,182.88,187.96,155
1780,Brad Katona,Orthodox,167.64,162.56,135
1781,Richie Smullen,Orthodox,175.26,172.72,155
1782,Allan Zuniga,Orthodox,170.18,177.8,155
1783,Bryce Mitchell,Southpaw,177.8,,145
1784,Blagoy Ivanov,Southpaw,180.34,185.42,250
1785,Said Nurmagomedov,Orthodox,172.72,177.8,135
1786,Raoni Barcelos,Orthodox,170.18,170.18,135
1787,Jennifer Maia,Orthodox,162.56,162.56,125
1788,Elias Garcia,Southpaw,165.1,170.18,125
1789,Khalid Taha,Orthodox,165.1,175.26,135
1790,Abu Azaitar,Orthodox,175.26,193.04,185
1791,David Zawada,Orthodox,182.88,190.5,170
1792,Nad Narimani,Orthodox,172.72,177.8,145
1793,Darko Stosic,Orthodox,182.88,193.04,205
1794,Liu Pingyuan,Orthodox,167.64,182.88,135
1795,Matt Sayles,Orthodox,170.18,172.72,145
1796,Kevin Holland,Orthodox,190.5,205.74,185
1797,Montel Jackson,Southpaw,177.8,190.5,135
1798,Weili Zhang,Switch,162.56,,115
1799,Aleksei Kunchenko,Orthodox,172.72,177.8,170
1800,Khalid Murtazaliev,Orthodox,182.88,193.04,185
1801,Adam Yandiev,Orthodox,175.26,187.96,185
1802,Jin Soo Son,Orthodox,167.64,175.26,135
1803,Stefan Sekulic,Southpaw,182.88,190.5,170
1804,Augusto Sakai,Orthodox,190.5,195.58,265
1805,Mayra Bueno Silva,Orthodox,167.64,,135
1806,Livinha Souza,Orthodox,165.1,160.02,115
1807,Andre Ewell,Southpaw,172.72,190.5,135
1808,Marina Rodriguez,Orthodox,167.64,165.1,115
1809,Ryan Spann,Orthodox,195.58,200.66,205
1810,Luigi Vendramini,Orthodox,172.72,,170
1811,Jalin Turner,Southpaw,190.5,195.58,155
1812,Te Edwards,Orthodox,172.72,182.88,155
1813,Jonathan Martinez,Southpaw,172.72,177.8,135
1814,Chris Fishgold,Orthodox,172.72,172.72,145
1815,Don Madge,Southpaw,182.88,182.88,155
1816,Maycee Barber,Switch,165.1,165.1,125
1817,Devonte Smith,Orthodox,175.26,193.04,155
1818,Thiago Moises,Orthodox,175.26,177.8,155
1819,Hannah Cifers,Orthodox,154.94,160.02,115
1820,Bobby Moffett,Orthodox,177.8,187.96,145
1821,Laureano Staropoli,Orthodox,185.42,180.34,170
1822,Johnny Walker,Orthodox,195.58,208.28,205
1823,Ian Heinisch,Orthodox,180.34,182.88,185
1824,Jesus Pinedo,,177.8,,155
1825,Anderson Dos Santos,Orthodox,165.1,177.8,135
1826,Su Mudaerji,Southpaw,172.72,182.88,135
1827,Sergei Pavlovich,Southpaw,190.5,213.36,257
1828,Vince Morales,Orthodox,170.18,177.8,135
1829,Martin Day,Orthodox,177.8,185.42,135
1830,Juan Espino,,193.04,208.28,250
1831,Pannie Kianzad,,170.18,172.72,145
1832,Maurice Greene,,200.66,208.28,258
1833,Julija Stoliarenko,,170.18,167.64,145
1834,Roosevelt Roberts,Orthodox,187.96,185.42,155
1835,Justin Frazier,Southpaw,182.88,190.5,265
1836,Macy Chiasson,,180.34,182.88,135
1837,Edmen Shahbazyan,Orthodox,187.96,,185
1838,Antonina Shevchenko,Southpaw,172.72,170.18,125
1839,Kevin Aguilar,Orthodox,170.18,185.42,145
1840,Michel Batista,,190.5,,260
1841,Leah Letson,,170.18,180.34,145
1842,Chris Gutierrez,Orthodox,175.26,175.26,135
1843,Suman Mokhtarian,Orthodox,177.8,170.18,145
1844,Jimmy Crute,Orthodox,187.96,187.96,205
1845,Alex Gorgees,Switch,187.96,187.96,155
1846,Sodiq Yusuff,Orthodox,175.26,180.34,145
1847,Kai Kara-France,Orthodox,165.1,175.26,125
1848,Damir Ismagulov,Orthodox,177.8,,155
1849,Kyle Nelson,Switch,180.34,180.34,155
1850,Dwight Grant,Switch,185.42,193.04,170
1851,Jordan Griffin,Southpaw,177.8,182.88,145
1852,Juan Adams,Orthodox,195.58,203.2,265
1853,Bevon Lewis,Orthodox,190.5,200.66,185
1854,Greg Hardy,Orthodox,195.58,203.2,265
1855,Alonzo Menifield,Orthodox,182.88,193.04,205
1856,Kyle Stewart,Orthodox,187.96,193.04,170
1857,Ariane Lipski,Orthodox,160.02,170.18,125
1858,Vinicius Moreira,Orthodox,193.04,,185
1859,Mario Bautista,Switch,175.26,182.88,135
1860,Geraldo de Freitas,Orthodox,175.26,182.88,135
1861,Sarah Frota,Southpaw,167.64,175.26,115
1862,Anthony Hernandez,Orthodox,182.88,190.5,185
1863,Taila Santos,Orthodox,165.1,172.72,125
1864,Jairzinho Rozenstruik,Orthodox,193.04,198.12,242
1865,Felipe Colares,Orthodox,175.26,175.26,135
1866,Rogerio Bontorin,Orthodox,167.64,170.18,125
1867,Callan Potter,Orthodox,182.88,182.88,155
1868,Marcos Mariano,Switch,185.42,,155
1869,Raulian Paiva,Orthodox,172.72,175.26,125
1870,Kron Gracie,Southpaw,175.26,177.8,145
1871,Klidson Abreu,Orthodox,182.88,187.96,235
1872,Ismail Naurdiev,Orthodox,177.8,187.96,170
1873,Joel Alvarez,Orthodox,190.5,195.58,155
1874,Ben Askren,Orthodox,180.34,185.42,170
1875,Grant Dawson,Switch,177.8,182.88,145
1876,Jeff Hughes,Orthodox,187.96,198.12,250
1877,Nicolae Negumereanu,Orthodox,182.88,198.12,205
1878,Mike Grundy,Orthodox,170.18,182.88,145
1879,Ryan MacDonald,Switch,180.34,180.34,135
1880,Jordan Espinosa,Orthodox,167.64,180.34,125
1881,Kennedy Nzechukwu,,,,
1882,Sabina Mazo,Orthodox,170.18,177.8,125
1883,Casey Kenney,Southpaw,170.18,172.72,135
1884,Boston Salmon,Southpaw,175.26,175.26,135
1885,Zelim Imadaev,Orthodox,182.88,193.04,170
1886,Randy Costa,Switch,175.26,185.42,135
1887,Movsar Evloev,Orthodox,170.18,182.88,145
1888,Arman Tsarukyan,Orthodox,170.18,182.88,155
1889,Alen Amedovski,Orthodox,177.8,187.96,185
1890,Seungwoo Choi,Orthodox,182.88,187.96,145
1891,Alex Da Silva,Orthodox,172.72,185.42,155
1892,Rafael Fiziev,Switch,172.72,180.34,155
1893,Thomas Gifford,Orthodox,185.42,190.5,155
1894,Takashi Sato,Southpaw,177.8,185.42,170
1895,Virna Jandiroba,Orthodox,160.02,162.56,115
1896,Mike Davis,Orthodox,182.88,182.88,155
1897,Marc-Andre Barriault,Orthodox,185.42,187.96,185
1898,Serghei Spivac,Orthodox,190.5,198.12,260
1899,Kyle Prepolec,Southpaw,177.8,177.8,170
1900,Cole Smith,Orthodox,180.34,170.18,135
1901,Luana Carolina,Orthodox,167.64,175.26,125
1902,Carlos Huachin,Southpaw,162.56,170.18,135
1903,Viviane Araujo,Orthodox,162.56,172.72,135
1904,Felicia Spencer,Orthodox,167.64,172.72,145
1905,Derrick Krantz,Orthodox,177.8,182.88,170
1906,Austin Hubbard,Orthodox,177.8,180.34,155
1907,Charles Jourdain,Switch,175.26,175.26,155
1908,Michel Pereira,Orthodox,185.42,185.42,170
1909,Rostem Akman,Switch,177.8,182.88,170
1910,Bea Malecki,Orthodox,175.26,187.96,135
1911,Sung Bin Jo,Orthodox,182.88,182.88,145
1912,Sergey Khandozhko,Orthodox,185.42,187.96,170
1913,Duda Santana,Orthodox,170.18,185.42,145
1914,Danilo Belluardo,Southpaw,182.88,187.96,155
1915,Grigorii Popov,Switch,170.18,172.72,135
